symbol,name,bucket,ann,vol,sharpe,mdd,sub_ann,sub_sharpe,win,corr_gold,corr_bond
008821,大成景悦中短债C,短债/利率,0.022021033890669894,0.004636222958267481,0.5629436790764539,-0.006067636298741963,0.0148671443026831,-1.2482291081241723,0.9,,
005990,申万菱信安泰惠利纯债C,其他,0.001992324548139024,0.028777072749123243,-0.6084341416409792,-0.05871265667703318,0.0033697912957924014,-1.2513258182353988,0.7333333333333333,,
012507,东方品质消费一年持有期混合C,消费,-0.19128615715145147,0.17651381849990982,-1.2842466567744004,-0.663153173357255,-0.15372831826697508,-1.2522752190760493,0.3050847457627119,,
009458,红土创新纯债C,其他,0.013611689808803895,0.017426404345688554,-0.33396424470528824,-0.031851424172440246,0.012628966730359181,-1.2529975023401931,0.8166666666666667,,
012564,景顺长城90天持有短债C,短债/利率,0.02446107156526378,0.003533228162149022,1.799599799910209,-0.0035744520741228802,0.016493558443618106,-1.254364498310217,0.9361702127659575,,
016876,交银稳安30天滚动持有债券C,其他,0.02555484877715286,0.0038099126031073843,1.6701681679188143,-0.00478375475934778,0.016782861903832824,-1.257822914289512,0.9555555555555556,,
020253,银河中债0-3年政金债指数C,其他,0.04060568131296205,0.04423630496146513,0.5148503011968111,-0.08991100390917395,-0.042808404207919426,-1.2611090192437864,0.75,,
017460,汇添富丰和纯债C,其他,0.001547590652679398,0.03525733583622188,-0.5023909768943813,-0.11258585483571559,-0.040428259785942,-1.2633368384532615,0.5813953488372093,,
003130,中信保诚稳利C,其他,0.004246660656957779,0.025169690350604602,-0.6070711945388833,-0.03749197909982582,0.009659408910108969,-1.2633664520793357,0.7333333333333333,,
007387,融通通慧混合C,其他,-0.025681446089786397,0.051546987499836765,-0.8856529637149394,-0.14339691632640628,-0.06848963985017986,-1.2640496724911685,0.5,,
008172,长城嘉裕六个月定开债C,其他,-0.007842926952238982,0.03412200980390923,-1.0209425857466836,-0.0485714285714286,-6.904643730365478e-05,-1.2654597704130666,0.43333333333333335,,
008068,圆信永丰丰和C,其他,0.004883276882239551,0.02657364377823671,-0.5488004601281333,-0.07895438783675646,-0.036684717163327774,-1.2666533706978618,0.8166666666666667,,
021568,银河CFETS0-3年期政金债指数C,其他,0.011703773175151033,0.013121733965670629,-0.594116187939162,-0.016783762685401937,0.002732740978658388,-1.2672047648664444,0.8695652173913043,,
016584,汇添富鑫润纯债C,其他,0.0108459335664981,0.017947214481919754,-0.47122708262944824,-0.024096385542168752,-0.0023776729524053186,-1.2704752134239141,0.6888888888888889,,
019582,浦银悦享30天持有债券C,其他,0.02452436425429294,0.004742488365613061,1.203139794166541,-0.004602550580113052,0.014977181736982814,-1.2705427827206788,0.9375,,
014035,长城悦享增利债券C,其他,0.00038409929714222635,0.020062381644067036,-0.9670504833661406,-0.06683817345272847,-0.015734510318555883,-1.270663827121228,0.7017543859649122,,
020453,红土创新丰和利率债C,短债/利率,0.02100510280113821,0.006780433824114858,0.22668747794884456,-0.006231742940603691,0.011810734002042134,-1.2713195759238094,0.7307692307692307,,
021508,平安CFETS0-3年期政金债指数C,其他,0.021065291270122133,0.008577395211472785,0.18633020563971836,-0.010977268311637922,0.010150162612359903,-1.2720291939214714,0.7307692307692307,,
016672,汇安嘉裕纯债债券C,其他,0.0010874151616269145,0.022677414778757187,-0.820689678746078,-0.05207055938119054,-0.014313609415628314,-1.2728347274305252,0.723404255319149,,
017700,广发景泰债券C,其他,0.005261566230917669,0.03295765267181744,-0.4246411803251242,-0.08172635445362719,-0.03739615748213121,-1.2777519852607402,0.725,,
007395,东兴兴财短债债券C,短债/利率,0.016722887123859387,0.006469175525690833,-0.42857541995452186,-0.015630712979890382,0.008175666242071555,-1.2804518018820428,0.8166666666666667,,
021371,华宝1-3年国开债指数C,短债/利率,0.019232158815786438,0.006594065328482294,-0.03813179166268203,-0.00528401585204763,0.011224823649032656,-1.282021548190319,0.75,,
005157,嘉实领航资产配置混合C,其他,-0.026028241586707246,0.051752648208381435,-0.8893760024711016,-0.1885326291965297,0.00998559379188646,-1.29046359979446,0.6,,
006916,南方亨元债券C,其他,0.01999777953915194,0.012356041037503625,0.050165848061923826,-0.016903034300791653,-0.0029004493009608945,-1.2909698417683413,0.7666666666666667,,
016408,中泰稳固30天持有中短债C,短债/利率,0.02470692634850602,0.0036852411170296214,1.429125695989116,-0.005280528052805322,0.016103046810355792,-1.2982401616078572,0.8695652173913043,,
021805,财通资管睿丰债券C,其他,0.0056669833346436604,0.021379751575939798,-0.6505819316898177,-0.03877018273228272,-0.009515068845193708,-1.3009373658266234,0.68,,
